accx,accy,accz,subject,activity
0.08310642,0.6472017,0.7711095,30,6
0.08172806,0.6472959,0.7729668,30,6
0.07829723,0.646233,0.7749742,30,6
0.07769144,0.6457267,0.7758515,30,6
0.07733959,0.6469914,0.7693585,30,6
0.07800049,0.6495157,0.763513,30,6
0.07877498,0.6497871,0.7692274,30,6
0.08077133,0.6464255,0.7751817,30,6
0.08509518,0.643518,0.7714699,30,6
0.08504965,0.6459043,0.7692126,30,6
0.08660076,0.6486603,0.7702495,30,6
0.09032523,0.6470634,0.7686337,30,6
0.08694371,0.6476443,0.7704847,30,6
0.08480655,0.6495392,0.7744612,30,6
0.08670001,0.648316,0.7769264,30,6
0.08524748,0.6484233,0.7775377,30,6
0.08102299,0.6491495,0.7752201,30,6
0.07624004,0.6492087,0.7765628,30,6
0.07522454,0.6503998,0.7771706,30,6
0.0771864,0.650144,0.7752856,30,6
0.07618492,0.6494784,0.7769775,30,6
0.07503228,0.6488266,0.7753961,30,6
0.07523387,0.6455916,0.7742241,30,6
0.07482167,0.6436165,0.7760272,30,6
0.07602947,0.6453599,0.7763273,30,6
0.07701621,0.6465211,0.778515,30,6
0.07740145,0.6454537,0.7777331,30,6
0.07992582,0.6447454,0.7748863,30,6
0.08156507,0.644824,0.7733024,30,6
0.08245534,0.6459471,0.7711827,30,6
0.08440518,0.6479682,0.7727184,30,6
0.08388615,0.6474733,0.7744891,30,6
0.07960707,0.6464159,0.7740505,30,6
0.075041,0.6467636,0.7711383,30,6
0.07258528,0.6457027,0.7661964,30,6
0.07204622,0.64671,0.7675633,30,6
0.07404219,0.6498396,0.7699771,30,6
0.07602009,0.6501304,0.7697594,30,6
0.07579214,0.6484038,0.7738718,30,6
0.07656628,0.6446924,0.7768139,30,6
0.0780126,0.6423325,0.7784553,30,6
0.07952271,0.6456981,0.7802721,30,6
0.081282,0.6485885,0.7761754,30,6
0.08049917,0.6468079,0.7722283,30,6
0.07917991,0.6448287,0.7694673,30,6
0.07925031,0.6444109,0.7670255,30,6
0.07919073,0.6441467,0.7716781,30,6
0.07972345,0.6445864,0.7765796,30,6
0.07918489,0.6446172,0.7783333,30,6
0.07714395,0.6441147,0.7793166,30,6
0.07783203,0.6446901,0.77807,30,6
0.08009861,0.6447817,0.7791922,30,6
0.08063458,0.6460383,0.7789486,30,6
0.0792987,0.6480493,0.7740244,30,6
0.07584338,0.6472128,0.7713435,30,6
0.07316884,0.6461624,0.7726582,30,6
0.07394013,0.6437694,0.7748149,30,6
0.07651221,0.6395696,0.773866,30,6
0.07854107,0.6400812,0.7719883,30,6
0.0778636,0.6437636,0.7708479,30,6
0.07614418,0.6450002,0.7704424,30,6
0.07570119,0.6441625,0.7741739,30,6
0.07576977,0.6424595,0.7752353,30,6
0.07754735,0.6416685,0.7710332,30,6
0.07942627,0.6442831,0.7688616,30,6
0.07872691,0.6469191,0.7715963,30,6
0.0773904,0.6457966,0.7780872,30,6
0.07596268,0.6443395,0.7797491,30,6
0.07578533,0.6445496,0.7751034,30,6
0.07646163,0.6443782,0.7711968,30,6
0.07623041,0.6443528,0.7693653,30,6
0.07807073,0.6446393,0.7683251,30,6
0.07859203,0.6441082,0.7679558,30,6
0.07670268,0.6432166,0.772666,30,6
0.07722808,0.6411115,0.776812,30,6
0.07655621,0.6398045,0.7757155,30,6
0.07660991,0.6425587,0.7762379,30,6
0.07858655,0.6456585,0.7732986,30,6
0.07649283,0.6462802,0.7704264,30,6
0.07486685,0.6457988,0.7729975,30,6
0.07551016,0.6457935,0.771343,30,6
0.07666078,0.6469287,0.7698186,30,6
0.07982221,0.6476243,0.7706586,30,6
0.08139874,0.6481265,0.7689515,30,6
0.08183522,0.6488329,0.7669015,30,6
0.08117237,0.6486919,0.76473,30,6
0.07820944,0.6483144,0.7669237,30,6
0.07814076,0.6477392,0.7717214,30,6
0.08017774,0.6468281,0.7724065,30,6
0.08192598,0.6461632,0.7725054,30,6
0.08378611,0.6454178,0.7721879,30,6
0.08210072,0.6438879,0.7718301,30,6
0.07754851,0.6431391,0.7723918,30,6
0.07594119,0.6455882,0.7701348,30,6
0.07899456,0.6479504,0.7691734,30,6
0.08128645,0.6456623,0.7713933,30,6
0.07794039,0.64319,0.7725645,30,6
0.07488605,0.6446722,0.7712665,30,6
0.07713521,0.6452736,0.7677191,30,6
0.07980571,0.6456436,0.7649449,30,6
0.08183532,0.6477319,0.7645181,30,6
0.08388331,0.6456856,0.7696873,30,6
0.08407835,0.6433842,0.7757728,30,6
0.08454672,0.645655,0.7712387,30,6
0.08335433,0.646745,0.7677668,30,6
0.08118997,0.647149,0.7744458,30,6
0.08382917,0.6482952,0.7786019,30,6
0.08575425,0.6472358,0.7767607,30,6
0.0842131,0.6468174,0.7731877,30,6
-0.04483281,0.9778022,0.2398303,5,6
-0.04580035,0.976946,0.2367172,5,6
-0.035978,0.9755256,0.2341782,5,6
-0.02922115,0.9816635,0.2355661,5,6
-0.03261404,0.9879519,0.2384087,5,6
-0.03974063,0.9797583,0.2422999,5,6
-0.04286669,0.9711064,0.2418657,5,6
-0.04197656,0.9737864,0.2381407,5,6
-0.04118638,0.9769304,0.2370529,5,6
-0.04215612,0.9779598,0.2371171,5,6
-0.04442077,0.9810456,0.2359911,5,6
-0.04449285,0.9804709,0.2322697,5,6
-0.04267109,0.9764481,0.2322615,5,6
-0.04165255,0.972549,0.2392307,5,6
-0.04130597,0.970128,0.2407606,5,6
-0.04001472,0.9753194,0.2374479,5,6
-0.03808098,0.9795221,0.2396322,5,6
-0.03887582,0.974341,0.2422385,5,6
-0.0393319,0.9702155,0.2430326,5,6
-0.03877801,0.96955,0.2436839,5,6
-0.04095338,0.96841,0.2404975,5,6
-0.0421715,0.9679041,0.2359406,5,6
-0.0422709,0.9694385,0.2322053,5,6
-0.04416695,0.9733576,0.2334646,5,6
-0.04591183,0.9784327,0.2411021,5,6
-0.04281527,0.9831013,0.244387,5,6
-0.038293,0.9838112,0.2423698,5,6
-0.04028931,0.9810135,0.2382243,5,6
-0.03934661,0.9792632,0.2345396,5,6
-0.02945946,0.9807822,0.2361796,5,6
-0.02455323,0.9864093,0.2373874,5,6
-0.03542929,0.9881585,0.2404207,5,6
-0.0503242,0.9757413,0.2492762,5,6
-0.04608641,0.9602183,0.2515042,5,6
-0.03013845,0.9617727,0.2386201,5,6
-0.02767457,0.9730673,0.220616,5,6
-0.05005266,0.9765392,0.2181031,5,6
-0.07689421,0.9755139,0.231439,5,6
-0.06783185,0.976548,0.2379201,5,6
-0.05268541,0.982795,0.2266557,5,6
-0.06253514,0.9881247,0.2168965,5,6
-0.06075182,0.9811374,0.226312,5,6
-0.05910386,0.9715153,0.2332366,5,6
-0.05949622,0.9664252,0.2275948,5,6
-0.04587526,0.9625451,0.2291417,5,6
-0.05183776,0.9612575,0.2353253,5,6
-0.05746249,0.9599499,0.2438049,5,6
-0.05226237,0.9608247,0.2525408,5,6
-0.05615602,0.9665696,0.2437522,5,6
-0.05014198,0.976591,0.2348727,5,6
-0.04808619,0.9837516,0.2443568,5,6
-0.05045715,0.9732311,0.2487455,5,6
-0.04548388,0.9603132,0.2453306,5,6
-0.0455085,0.9658458,0.2506294,5,6
-0.03997418,0.9776077,0.2565659,5,6
-0.0382021,0.9858836,0.2535319,5,6
-0.04057725,0.9868818,0.2418038,5,6
-0.03245939,0.9817587,0.2279403,5,6
-0.02126967,0.9837745,0.2231798,5,6
-0.003597611,0.9875873,0.2217841,5,6
0.001380986,0.9886982,0.2186778,5,6
-0.01053918,0.9924736,0.2260461,5,6
-0.01009671,0.9930234,0.2384636,5,6
-0.006189877,0.9961248,0.2431196,5,6
-0.005162984,0.9958604,0.2415883,5,6
-0.002698691,0.9779621,0.2311667,5,6
-0.0001885349,0.9676789,0.2193972,5,6
0.01396855,0.9859837,0.2163008,5,6
0.02551895,1.005718,0.2122361,5,6
0.01380246,0.9978363,0.2106072,5,6
-0.004278132,0.9888528,0.217786,5,6
-0.009319041,0.990032,0.2256756,5,6
-0.01140503,0.9730109,0.2356971,5,6
-0.01702562,0.9674604,0.2412279,5,6
-0.01617994,0.984083,0.2362637,5,6
-0.01875163,0.9871575,0.2326011,5,6
-0.02479563,0.9810125,0.2303514,5,6
-0.02189551,0.9706157,0.2368445,5,6
-0.02053085,0.9661128,0.2485415,5,6
-0.01862094,0.9686295,0.2386279,5,6
-0.01341808,0.9636437,0.2300576,5,6
-0.01488377,0.9637115,0.2395971,5,6
-0.01600916,0.9602581,0.2395664,5,6
-0.01287705,0.9548567,0.2331004,5,6
-0.01203058,0.9712375,0.2248077,5,6
-0.01561336,0.9951084,0.2212461,5,6
-0.0240191,0.9992517,0.2467719,5,6
-0.03104278,0.9744745,0.2699043,5,6
-0.0230106,0.9560082,0.2492125,5,6
-0.007006078,0.9754386,0.2279705,5,6
-0.003723041,0.9957211,0.2400283,5,6
-0.008647311,0.991363,0.2359588,5,6
-0.01039615,0.989026,0.2131086,5,6
-0.007246934,0.9913255,0.2121729,5,6
-0.002881804,0.9850276,0.2196482,5,6
-0.0006240082,0.9835577,0.2277439,5,6
0.006813975,0.9796902,0.2353383,5,6
0.01237175,0.9655403,0.2376851,5,6
0.01096331,0.9632822,0.2376521,5,6
0.01481445,0.9771155,0.2286789,5,6
0.01762892,0.9913847,0.2320416,5,6
0.01176449,0.9845071,0.2403184,5,6
-0.004476938,0.9678578,0.235914,5,6
-0.02353917,0.9633301,0.2401212,5,6
-0.02092557,0.959213,0.2374583,5,6
-0.01233218,0.9693743,0.2314655,5,6
-0.01549817,0.9865461,0.2351099,5,6
-0.007451744,0.9834611,0.2314315,5,6
-0.002557268,0.9830192,0.2293478,5,6
-0.01258686,0.9869923,0.2211936,5,6
-0.01203145,0.9855134,0.213905,5,6
-0.005835412,0.979797,0.2259196,5,6
-0.001805892,0.9697074,0.2305202,5,6
-0.003761943,0.9723313,0.2201068,5,6
-0.01333053,0.9736344,0.2128952,5,6
-0.01469051,0.9677088,0.221862,5,6
-0.01538116,0.976927,0.2308601,5,6
-0.01560433,0.9876629,0.2232966,5,6
-0.00944542,0.9912679,0.2233362,5,6
-0.006203473,0.9918168,0.2323354,5,6
-0.002793906,0.9806904,0.2344502,5,6
-0.005656628,0.9703908,0.2248825,5,6
-0.009087781,0.9795033,0.2039883,5,6
-0.006393013,0.9917257,0.1978485,5,6
-0.01292509,0.9856659,0.2170643,5,6
-0.02115761,0.9705282,0.2404529,5,6
-0.02536511,0.9607476,0.246009,5,6
-0.02954102,0.9694301,0.231886,5,6
-0.03423258,0.983709,0.2241246,5,6
-0.0367883,0.9722399,0.2309209,5,6
-0.02491469,0.9656764,0.2332654,5,6
-0.01052893,0.9821181,0.2259293,5,6
-0.007668283,0.9876847,0.2184793,5,6
-0.01151647,0.9881098,0.2136051,5,6
-0.02268669,0.9879955,0.2103403,5,6
-0.03969109,0.9789655,0.2129907,5,6
-0.0507467,0.9694809,0.216421,5,6
-0.04142429,0.966266,0.2158872,5,6
-0.02679891,0.9769461,0.2145836,5,6
-0.02560151,0.9853967,0.2125327,5,6
-0.03086341,0.9844241,0.217185,5,6
-0.03921735,0.9846907,0.2223117,5,6
-0.03742893,0.9798887,0.2134915,5,6
-0.03184088,0.9778484,0.2063278,5,6
-0.03686599,0.9803977,0.2105853,5,6
-0.03365215,0.9815522,0.2135817,5,6
-0.02981149,0.9843668,0.2138766,5,6
-0.03014313,0.9834577,0.2143903,5,6
-0.0270569,0.9827732,0.2118148,5,6
-0.0300636,0.9838114,0.2114314,5,6
-0.02662917,0.9828948,0.2175954,5,6
-0.02185815,0.9825474,0.2204955,5,6
-0.02200938,0.9825246,0.2203082,5,6
-0.01606097,0.9863048,0.2232793,5,6
-0.01924097,0.9901554,0.2219313,5,6
-0.02860724,0.9863481,0.2175787,5,6
-0.03331124,0.9792857,0.2164,5,6
-0.03273757,0.9753273,0.2185642,5,6
-0.02545063,0.9723947,0.2296149,5,6
-0.02566196,0.9699093,0.2379848,5,6
-0.03253393,0.9767774,0.2262539,5,6
-0.03634049,0.9880327,0.2138625,5,6
-0.0305478,0.9922322,0.2193702,5,6
-0.02056697,0.9961526,0.2223024,5,6
-0.02650226,0.995276,0.2170718,5,6
-0.03474403,0.9791946,0.2182916,5,6
-0.03670366,0.9665059,0.2125774,5,6
-0.03998346,0.9696155,0.2044007,5,6
-0.03713167,0.9771025,0.2152012,5,6
-0.03804884,0.9811928,0.2235974,5,6
-0.03805032,0.9815979,0.2178811,5,6
-0.03215956,0.9843751,0.213831,5,6
-0.03622297,0.9856099,0.2127162,5,6
-0.03733776,0.9751124,0.2150149,5,6
-0.03491269,0.9661754,0.220697,5,6
-0.03817608,0.9721531,0.2218862,5,6
-0.03824606,0.9802124,0.2191802,5,6
-0.03914114,0.9791405,0.2192165,5,6
-0.03929137,0.9777558,0.2192332,5,6
-0.03868387,0.9780491,0.2171325,5,6
-0.04241798,0.9763057,0.2174271,5,6
-0.04425499,0.9774966,0.2168339,5,6
-0.04354359,0.9780458,0.2122386,5,6
-0.03994439,0.9780322,0.2088475,5,6
-0.03760295,0.9812405,0.2093657,5,6
-0.03937554,0.9841009,0.2095461,5,6
-0.03893641,0.9856499,0.2114713,5,6
-0.03866886,0.9829885,0.2180315,5,6
-0.03910639,0.9798702,0.223363,5,6
-0.03871031,0.979434,0.2270525,5,6
-0.03921024,0.9801865,0.2231135,5,6
-0.03968411,0.982671,0.2157305,5,6
-0.04004653,0.979397,0.2182497,5,6
-0.03775328,0.9767164,0.2173893,5,6
-0.03514852,0.9820161,0.2151535,5,6
-0.03710485,0.9841798,0.2199436,5,6
-0.03921646,0.9812402,0.2192249,5,6
-0.03943084,0.9777405,0.2173185,5,6
-0.04147221,0.9775509,0.2170385,5,6
-0.04381769,0.9802386,0.2175961,5,6
-0.04239376,0.9820504,0.2208819,5,6
-0.04113704,0.9843187,0.2193279,5,6
-0.04372451,0.9848699,0.2174614,5,6
-0.04467561,0.9832702,0.2140781,5,6
-0.04108588,0.9804368,0.2074208,5,6
-0.03659459,0.9780231,0.2110415,5,6
-0.03515306,0.9793206,0.2188265,5,6
-0.03601441,0.9795519,0.221825,5,6
-0.03457386,0.9789122,0.2232975,5,6
-0.0328064,0.980672,0.2218998,5,6
-0.03507972,0.9825522,0.221915,5,6
-0.03710412,0.9830379,0.2238663,5,6
-0.03632813,0.9789717,0.2233899,5,6
-0.03790678,0.9746152,0.2237403,5,6
-0.04176032,0.9761742,0.2237578,5,6
-0.04425254,0.9784201,0.2232394,5,6
-0.0484013,0.9811253,0.2239953,5,6
-0.05185611,0.9865054,0.223416,5,6
-0.04534636,0.9865315,0.2228282,5,6
-0.03672662,0.9837667,0.2195928,5,6
-0.03862833,0.9846752,0.2132486,5,6
-0.04208466,0.9811838,0.2121016,5,6
-0.04055392,0.9777399,0.2155852,5,6
-0.03842111,0.9813994,0.2205518,5,6
-0.0358047,0.9820602,0.2270439,5,6
-0.03881462,0.9781602,0.2277876,5,6
-0.043223,0.9755616,0.2220347,5,6
-0.03690391,0.9786463,0.2223573,5,6
-0.03269128,0.9852025,0.2255012,5,6
-0.03732976,0.9861216,0.2226639,5,6
-0.03934103,0.9817536,0.2227521,5,6
-0.03883323,0.9774886,0.222,5,6
-0.03937521,0.9789324,0.2173918,5,6
-0.04158479,0.9824163,0.2189188,5,6
-0.04340138,0.9818656,0.220003,5,6
-0.04057835,0.9839523,0.2213487,5,6
-0.03720324,0.9850412,0.2253533,5,6
-0.0370352,0.9811985,0.2234697,5,6
-0.03628415,0.9780441,0.222843,5,6
-0.03533774,0.9760776,0.2244488,5,6
-0.03623308,0.9775299,0.2231567,5,6
-0.03445899,0.9792049,0.2234485,5,6
-0.03225472,0.979063,0.2238638,5,6
-0.03418294,0.9795509,0.2257512,5,6
-0.03673929,0.9782576,0.2288464,5,6
-0.04064759,0.9765808,0.2265293,5,6
-0.04310919,0.9742438,0.2249633,5,6
-0.04136511,0.9733509,0.2274018,5,6
-0.04210648,0.9743744,0.2263938,5,6
-0.0425759,0.9731626,0.2256801,5,6
-0.0391797,0.9752524,0.2271727,5,6
-0.03688207,0.9798848,0.2247513,5,6
-0.03562465,0.9837519,0.2200052,5,6
-0.03426668,0.9860722,0.2155932,5,6
-0.03412682,0.9833131,0.2175306,5,6
-0.03332897,0.9826351,0.2235629,5,6
-0.03123633,0.9840196,0.2227819,5,6
-0.03160581,0.9828967,0.2241618,5,6
-0.03226698,0.9832942,0.2281766,5,6
-0.02973556,0.9825551,0.2263243,5,6
-0.02860146,0.9814013,0.2277868,5,6
-0.03159739,0.9810704,0.2303032,5,6
-0.04081873,0.9758525,0.228556,5,6
-0.04882728,0.968384,0.2272136,5,6
-0.03834608,0.9674125,0.2263536,5,6
-0.02450507,0.9750858,0.2279538,5,6
-0.03006388,0.9827924,0.2286402,5,6
-0.03791653,0.9845741,0.221861,5,6
-0.03870561,0.982887,0.2145754,5,6
-0.04022862,0.9807552,0.2159881,5,6
-0.03817109,0.9798262,0.2198669,5,6
-0.03832608,0.9796986,0.2217686,5,6
-0.04020846,0.9816591,0.2280025,5,6
-0.03772907,0.9821214,0.2303928,5,6
-0.03836947,0.9777322,0.2264015,5,6
-0.03491171,0.9754341,0.2274925,5,6
-0.02924471,0.9764205,0.2278555,5,6
-0.0305589,0.9776508,0.2271404,5,6
-0.02918317,0.9775123,0.2327968,5,6
-0.02903643,0.9748449,0.2355188,5,6
-0.03370333,0.973888,0.2300453,5,6
-0.0363533,0.9776865,0.2248567,5,6
-0.03678882,0.9822496,0.2260163,5,6
-0.03593348,0.9801531,0.2270475,5,6
-0.03790812,0.9777911,0.2240706,5,6
-0.03982608,0.9819045,0.2240426,5,6
-0.03843761,0.9822217,0.2256305,5,6
-0.03772607,0.9796386,0.2258841,5,6
-0.03648056,0.9792102,0.2268038,5,6
-0.0356456,0.9795351,0.2269673,5,6
-0.03625259,0.9815652,0.22633,5,6
-0.03617547,0.9816093,0.2255447,5,6
-0.03602884,0.9825508,0.2261681,5,6
-0.0357641,0.9843913,0.2274442,5,6
-0.03437566,0.9819012,0.2280924,5,6
-0.03291128,0.9788207,0.2314391,5,6
-0.03420152,0.9754297,0.2336326,5,6
-0.03635074,0.9760854,0.2339968,5,6
-0.03656307,0.9813536,0.2357002,5,6
-0.03814445,0.9806164,0.2304956,5,6
-0.04131298,0.9731376,0.2229542,5,6
-0.04163694,0.9667324,0.2235024,5,6
-0.03793822,0.9750285,0.2225805,5,6
-0.03480214,0.9902048,0.2189458,5,6
-0.03629564,0.9888549,0.2193541,5,6
-0.03899082,0.9803891,0.2176926,5,6
-0.04073181,0.9766533,0.2158512,5,6
-0.04242459,0.9773645,0.2179568,5,6
-0.04178953,0.9817118,0.2185128,5,6
-0.0407401,0.9815684,0.2190365,5,6
-0.04035072,0.9840392,0.2206692,5,6
-0.03806057,0.9854183,0.2210609,5,6
-0.03755355,0.9759377,0.2216599,5,6
-0.03800539,0.9724838,0.2244981,5,6
-0.03690199,0.9771283,0.2294214,5,6
-0.03771581,0.9806427,0.2302131,5,6
-0.03773832,0.9794863,0.2275847,5,6
-0.03703224,0.9757796,0.2258693,5,6
-0.03808446,0.9764022,0.2227157,5,6
-0.03823624,0.9735359,0.2227988,5,6
-0.03922333,0.9704979,0.2251348,5,6
-0.04035396,0.9711495,0.2248245,5,6
-0.04093453,0.9701721,0.2265748,5,6
-0.04233628,0.9773688,0.2261294,5,6
-0.04123273,0.9856876,0.2228432,5,6
-0.03952753,0.985861,0.2237023,5,6
-0.03914832,0.9862894,0.2237089,5,6
-0.04016845,0.9839669,0.2219137,5,6
-0.04267617,0.9778458,0.2205735,5,6
-0.0416502,0.9775501,0.2191145,5,6
-0.04003471,0.9790983,0.2220801,5,6
-0.04065191,0.9750795,0.2249725,5,6
-0.03994545,0.9757122,0.2233941,5,6
-0.04012534,0.9779688,0.2234217,5,6
-0.03966679,0.9750812,0.2248676,5,6
-0.03786204,0.9773344,0.2253259,5,6
-0.03728849,0.9795571,0.2268261,5,6
-0.03606344,0.9789696,0.2310343,5,6
-0.03743167,0.9746742,0.234852,5,6
-0.03953678,0.9677208,0.2317101,5,6
-0.03608993,0.9777941,0.2225234,5,6
-0.03360923,0.991135,0.2154788,5,6
-0.03614289,0.9876009,0.2160397,5,6
-0.03857737,0.9791495,0.2182274,5,6
-0.0391687,0.9725462,0.2166089,5,6
-0.03897813,0.9727259,0.2206814,5,6
-0.03872998,0.9745348,0.2288541,5,6
-0.03927344,0.9722266,0.2290132,5,6
-0.04059701,0.9791164,0.2237045,5,6
-0.04119544,0.9861833,0.2192121,5,6
-0.04009583,0.9798334,0.2209879,5,6
-0.03889982,0.9744595,0.2243165,5,6
-0.03893158,0.9751531,0.2221883,5,6
-0.03850221,0.9758103,0.2239506,5,6
-0.03698858,0.9767486,0.2266667,5,6
-0.03612295,0.9765204,0.2266237,5,6
-0.03771658,0.9769481,0.2285471,5,6
-0.04074114,0.9811052,0.2254217,5,6
-0.04088117,0.9841048,0.2220539,5,6
-0.0405809,0.9807369,0.2229225,5,6
-0.0419625,0.9756647,0.224385,5,6
-0.03993089,0.9759303,0.2272962,5,6
-0.03793195,0.9773909,0.224884,5,6
-0.03926691,0.9777412,0.2225968,5,6
-0.03997597,0.9798262,0.2269541,5,6
-0.03981215,0.9795335,0.2286639,5,6
-0.03777098,0.9781111,0.2277282,5,6
-0.0351203,0.9774913,0.2280494,5,6
-0.03584648,0.9740006,0.2307235,5,6
-0.03695251,0.9733147,0.233854,5,6
-0.03663506,0.9779087,0.2321766,5,6
-0.03768148,0.9809313,0.2259006,5,6
-0.03778469,0.9801512,0.2215512,5,6
-0.03606492,0.9784052,0.2285522,5,6
-0.03642038,0.9791163,0.2376881,5,6
-0.03794658,0.9793211,0.2354686,5,6
-0.039274,0.9760023,0.2337351,5,6
-0.03917072,0.9715583,0.2336206,5,6
-0.03737375,0.9705055,0.2274379,5,6
-0.0374865,0.9815186,0.2253775,5,6
-0.03777283,0.9931267,0.2279083,5,6
-0.03796673,0.9853583,0.2324493,5,6
-0.03876706,0.9757384,0.238014,5,6
-0.03817643,0.9780723,0.2345942,5,6
-0.03994275,0.9772091,0.230077,5,6
-0.04186357,0.9758497,0.2303843,5,6
-0.04059726,0.9798026,0.2269109,5,6
-0.04010598,0.9805678,0.2254237,5,6
-0.03966594,0.9773376,0.2287696,5,6
-0.03765375,0.9717804,0.2324897,5,6
-0.03538626,0.9701614,0.2352482,5,6
-0.03541863,0.9764765,0.2316958,5,6
-0.03601512,0.9819218,0.2272269,5,6
-0.03408009,0.9830869,0.2301516,5,6
-0.03460293,0.9826762,0.2313039,5,6
-0.0363209,0.9841366,0.2266667,5,6
-0.03582075,0.9857206,0.2238995,5,6
-0.03637517,0.9834701,0.2231465,5,6
-0.03612179,0.9810955,0.2238349,5,6
-0.03599569,0.9785104,0.2271379,5,6
-0.03757621,0.9784004,0.2327706,5,6
-0.03838579,0.9812548,0.2379685,5,6
-0.0391393,0.9803207,0.2345331,5,6
-0.03788508,0.9805273,0.2297181,5,6
-0.03594949,0.981816,0.2323622,5,6
-0.03577135,0.9805456,0.2325641,5,6
-0.03457997,0.9798655,0.2315353,5,6
-0.03463792,0.9789297,0.233835,5,6
-0.03651278,0.9808564,0.2328527,5,6
-0.03655812,0.982708,0.2284319,5,6
-0.03569145,0.9797563,0.225119,5,6
-0.03575295,0.9794239,0.2268946,5,6
-0.03463855,0.9836856,0.2317466,5,6
-0.03353139,0.986914,0.2341835,5,6
-0.03859365,0.9827067,0.233276,5,6
-0.04350415,0.9764408,0.2300003,5,6
-0.03878117,0.9786501,0.2282926,5,6
-0.03102357,0.9838076,0.2283449,5,6
-0.02830998,0.986241,0.2275982,5,6
-0.03220316,0.9822756,0.2275016,5,6
-0.03872715,0.9747141,0.2270037,5,6
-0.04120451,0.9754084,0.2258798,5,6
-0.04153623,0.9762825,0.2254171,5,6
-0.04188409,0.9738332,0.2248947,5,6
-0.03975105,0.9775835,0.2253808,5,6
-0.03869311,0.9799867,0.2278065,5,6
-0.03936734,0.9798056,0.2299942,5,6
-0.03834033,0.9797662,0.2294004,5,6
-0.03797144,0.9768084,0.2280708,5,6
-0.03757436,0.9783011,0.2268091,5,6
-0.03680298,0.9805175,0.2249381,5,6
-0.03705897,0.9792689,0.2283538,5,6
-0.03574991,0.9837035,0.2343131,5,6
-0.03574531,0.9877043,0.2329882,5,6
-0.03672075,0.98521,0.2280834,5,6
-0.03640339,0.9825656,0.2255072,5,6
-0.03992539,0.9787337,0.2263038,5,6
-0.04388354,0.9733958,0.229921,5,6
-0.04287431,0.974534,0.2295357,5,6
-0.03921693,0.9805946,0.2224073,5,6
-0.03458885,0.9828271,0.2156487,5,6
-0.03265603,0.9837038,0.2174648,5,6
-0.03739483,0.9822413,0.2245691,5,6
-0.04608356,0.9744077,0.2310194,5,6
-0.0497868,0.9693035,0.2380883,5,6
-0.04434806,0.9722662,0.2352041,5,6
-0.03930167,0.978115,0.2281774,5,6
-0.04150435,0.9784512,0.2335486,5,6
-0.04128104,0.9759049,0.2348264,5,6
-0.03536146,0.9773591,0.2330344,5,6
-0.03466822,0.9787591,0.2355442,5,6
-0.03946151,0.9803534,0.231153,5,6
-0.04262674,0.9769906,0.2309216,5,6
-0.04055501,0.9719485,0.2307452,5,6
-0.03727869,0.9792823,0.223784,5,6
-0.04035087,0.9844722,0.2241231,5,6
-0.04218922,0.9792319,0.228917,5,6
-0.04096601,0.9734797,0.233306,5,6
-0.0423139,0.9709453,0.2309466,5,6
-0.04142686,0.9782771,0.225815,5,6
-0.04176912,0.9868694,0.2285504,5,6
-0.04401789,0.9838089,0.228223,5,6
-0.04441418,0.9812469,0.2283308,5,6
-0.04463996,0.9835037,0.2330766,5,6
-0.04170659,0.9771068,0.2330936,5,6
-0.03818495,0.9719086,0.2308955,5,6
-0.03552927,0.9802989,0.2283126,5,6
-0.0326669,0.9857089,0.2297352,5,6
-0.03235404,0.9814402,0.2332169,5,6
-0.03444816,0.9791422,0.2332596,5,6
-0.03942688,0.9819295,0.2353331,5,6
-0.04175453,0.9820723,0.2350747,5,6
-0.04119176,0.9772291,0.2318212,5,6
-0.04237164,0.9738694,0.2283829,5,6
-0.0413157,0.9740134,0.2229174,5,6
-0.04144341,0.9800241,0.2235687,5,6
-0.04245506,0.9861439,0.2260343,5,6
-0.04174916,0.9847621,0.2258745,5,6
-0.042787,0.9838827,0.2315192,5,6
-0.04154169,0.9830314,0.2351234,5,6
-0.04064391,0.9789786,0.2324037,5,6
-0.04065334,0.9770897,0.2298351,5,6
-0.03791453,0.977472,0.226487,5,6
-0.03848107,0.9785802,0.2261093,5,6
-0.0380188,0.9802032,0.2284563,5,6
-0.03304493,0.984394,0.2265058,5,6
-0.0315013,0.9867187,0.2253548,5,6
-0.03452761,0.9805357,0.2281232,5,6
-0.03702307,0.9756853,0.2279196,5,6
-0.03444976,0.9787057,0.2263474,5,6
-0.03269685,0.9803889,0.227298,5,6
-0.03735781,0.9785609,0.2296593,5,6
-0.04024066,0.9790132,0.2331143,5,6
-0.03917714,0.9796792,0.2326194,5,6
-0.04057886,0.978733,0.2308694,5,6
-0.04428282,0.9792917,0.2335989,5,6
-0.04545377,0.9793419,0.2336636,5,6
-0.04487014,0.979027,0.2329912,5,6
-0.04611356,0.9803367,0.2345767,5,6
-0.04566146,0.9807139,0.2339141,5,6
0.09092743,0.9905257,0.2034068,6,6
0.09667115,0.9774766,0.2010902,6,6
0.09238033,0.9718734,0.2036846,6,6
0.08411711,0.9754855,0.1977803,6,6
0.0817403,0.9821019,0.1863477,6,6
0.08429275,0.983587,0.173436,6,6
0.08888478,0.9663034,0.1694385,6,6
0.08215539,0.9462126,0.1655268,6,6
0.07492232,0.9653968,0.1484985,6,6
